total_assets,current_assets,cash,current_liabilities,equity,st_debt,lt_debt,total_debt_reported,retained_earnings,revenue,ebit,ebitda,interest_expense,pretax_income,net_income,ticker,year,total_debt,total_liabilities,total_debt_lag,debt_to_assets,st_debt_share,implied_rate,icr,roa,ebit_margin,debt_growth,altman_z,country,source,dose_pp
2869055000.0,1866759000.0,272716000.0,942408000.0,1193479000.0,83297000.0,188422000.0,354338000.0,761432000.0,2951013000.0,173190000.0,204095000.0,28540000.0,144650000.0,112264000.0,MRB,2025,271719000.0,1675576000.0,212190000.0,0.09470679370036475,0.3065556696440072,0.11795606198686116,6.068325157673441,0.0603648239577143,0.05868832160346295,0.2472863443412301,7.382230371617684,PL,yahoo,5.0
,,339606000.0,133054000.0,,0.0,0.0,4830000.0,,1727349000.0,,,119000.0,,,MRC,2021,0.0,,,,,inf,,,,,,PL,yahoo,5.0
1083068000.0,697556000.0,223344000.0,59957000.0,1008731000.0,211000.0,0.0,3392000.0,888218000.0,542512000.0,-185884000.0,-160213000.0,331000.0,-186215000.0,-189622000.0,MRC,2022,211000.0,74337000.0,0.0,0.00019481694593506595,1.0,3.137440758293839,-561.583081570997,-0.17162726624736396,-0.3426357389329637,,22.880213524014636,PL,yahoo,5.0
965226000.0,585236000.0,217329000.0,78474000.0,862087000.0,148000.0,0.0,5409000.0,854821000.0,469064000.0,-2960000.0,19159000.0,832000.0,-3792000.0,-19676000.0,MRC,2023,148000.0,103139000.0,211000.0,0.00015333196577796288,1.0,4.635097493036212,-3.5576923076923075,-0.0030666393155592575,-0.006310439513584501,-0.35464585971195284,18.337051446595133,PL,yahoo,5.0
1036035000.0,626129000.0,,,920918000.0,,,,887474000.0,,35768000.0,59074000.0,,35443000.0,44628000.0,MRC,2024,,115117000.0,148000.0,,,,,0.03452393017610409,,,,PL,yahoo,5.0
1029312000.0,493840000.0,140903000.0,95227000.0,904217000.0,65000.0,0.0,22970000.0,904126000.0,574176000.0,28878000.0,57654000.0,482000.0,28396000.0,28589000.0,MRC,2025,65000.0,125095000.0,,6.314897718087422e-05,1.0,7.415384615384616,59.912863070539416,0.028055633277373624,0.05029468316335061,,16.432139934172007,PL,yahoo,5.0
1757960.11,218253.58,1076.85,1036423.16,236019.59,40.37,425661.36,425701.73,-2000440.07,,,,,,,MRD,2021,425701.73,1521940.52,,0.24215664939063944,9.483165595779938e-05,,,,,,,PL,yahoo,5.0
1691507.95,224406.34,1076.85,1042616.13,163374.46,40.37,425661.36,425701.73,-2073085.2,0.0,-72645.13,-40.21,0.0,-72645.13,-72645.13,MRD,2022,425701.73,1528133.49,425701.73,0.25166995520180674,9.483165595779938e-05,0.0,-inf,-0.04294696338849605,-inf,0.0,-4.0949292340041925,PL,yahoo,5.0
,,,,,,,,,0.0,-72128.39,476.53,0.0,-72128.39,-72128.39,MRD,2023,,,425701.73,,,0.0,-inf,,-inf,,,PL,yahoo,5.0
1505251.17,183359.4,1076.85,989673.17,30060.64,40.37,425661.36,425701.73,-2206399.02,0.0,-61185.43,11419.49,0.0,-61185.43,-61185.43,MRD,2024,425701.73,1475190.53,,0.2828110939119881,9.483165595779938e-05,0.0,-inf,-0.04064798700671331,-inf,,-5.294247380622301,PL,yahoo,5.0
1432646.25,183359.4,1076.85,962962.13,-15833.24,40.37,425661.36,425701.73,-2252292.9,0.0,-45893.88,26711.04,0.0,-45893.88,-45893.88,MRD,2025,425701.73,1448479.49,425701.73,0.2971436458930458,9.483165595779938e-05,0.0,-inf,-0.03203434204361335,-inf,0.0,-5.671615376176245,PL,yahoo,5.0
,,,,,,,,,,,,,,,MRH,2021,,,,,,,,,,,,PL,yahoo,5.0
275606.12,133856.14,55770.46,4767788.05,-4492181.93,1470335.36,0.0,1470335.36,-17292181.93,6338773.15,-5292492.64,-4923743.04,43057.56,-5335550.2,-5335550.2,MRH,2022,1470335.36,4767788.05,,5.334915494619641,1.0,0.029284176366403916,-122.91668733667211,-19.203102746775,-0.8349395876392893,,-441.6215259119156,PL,yahoo,5.0
173822.84,32072.86,0.0,4713839.26,-4540016.42,1553748.27,0.0,1553748.27,-17340016.42,0.0,74947.16,74947.16,122781.65,-47834.49,-47834.49,MRH,2023,1553748.27,4713839.26,1470335.36,8.938688782210669,1.0,0.0812025492826731,0.6104101060704105,0.4311698048426778,inf,0.05517973958093236,-496.7589745182186,PL,yahoo,5.0
126246.04,32480.21,407.35,5204583.53,-5078337.49,1573825.06,0.0,1573825.06,-6358337.49,0.0,-491855.63,-491855.63,46465.44,-538321.07,-538321.07,MRH,2024,1573825.06,5204583.53,1553748.27,12.466332092475932,1.0,0.029713413626020403,-10.585407778340203,-3.896008381728251,-inf,0.012838749828150142,-456.8974291295762,PL,yahoo,5.0
4175.73,4175.73,476.46,4160298.7,-4470328.12,212651.03,180631.39,393282.42,-6828328.12,0.0,-320596.5,-299184.09,149394.13,-469990.63,-469990.63,MRH,2025,393282.42000000004,4474503.850000001,1573825.06,94.1829141251949,0.5407082015005907,0.15189218842276986,-2.1459778908314537,-76.7761565043717,-inf,-1.386736299481747,-12373.820658100181,PL,yahoo,5.0
,,,,,,,,,,,,,,,MSM,2021,,,,,,,,,,,,PL,yahoo,5.0
17938165.6,14272439.07,123496.84,13247904.22,4690261.38,3887434.16,,3887434.16,409661.51,24826099.54,861184.17,1248350.97,282279.66,578904.51,409661.51,MSM,2022,3887434.16,13247904.220000003,,0.21671302666533526,1.0,0.07261336099387468,3.0508190707045633,0.048008485884420644,0.0346886617695403,,4.393480047729772,PL,yahoo,5.0
19619730.54,16156407.21,32507.52,11033449.42,5202281.12,4786196.88,,4786196.88,512019.74,26368123.58,1078010.24,1558070.55,379412.5,698597.74,512019.74,MSM,2023,4786196.88,14417449.419999998,3887434.16,0.2439481454774353,1.0,0.08748642829059051,2.8412617929035022,0.054945211291367715,0.040883085090577385,0.20798678426112538,5.796080836203224,PL,yahoo,5.0
20364372.04,17487788.28,91961.25,13297638.82,5358997.28,5483006.77,0.0,5483006.77,156716.16,32611110.35,1275549.98,1813851.26,417203.09,858346.89,603566.89,MSM,2024,5483006.77,15005374.759999998,4786196.88,0.26924506973405304,1.0,0.0812532508302141,3.057383827142795,0.06263635222802579,0.03911396963519827,0.13591750585801243,5.420777356498331,PL,yahoo,5.0
25006999.48,22371664.96,230306.7,17245654.81,5759434.88,8400000.0,0.0,8400000.0,-257525.8,32221250.96,1475210.69,1954893.29,607395.04,867815.65,535805.65,MSM,2025,8400000.0,19247564.6,5483006.77,0.33590595331991424,1.0,0.08750194393227974,2.428749977938575,0.05899191109192601,0.04578378076727534,0.4265780747026042,5.271732999269127,PL,yahoo,5.0
,,,,,,,,,,,,,,,MSP,2021,,,,,,,,,,,,PL,yahoo,5.0
63021000.0,41424000.0,20348000.0,17020000.0,37899000.0,0.0,,2072000.0,-16000000.0,156518000.0,4162000.0,7475000.0,432000.0,3730000.0,2762000.0,MSP,2022,0.0,25122000.0,,0.0,,inf,9.63425925925926,0.06604147823741292,0.02659119078955775,,6.990434220907716,PL,yahoo,5.0
98170000.0,70298000.0,13420000.0,64859000.0,24596000.0,2844000.0,,4219000.0,-30024000.0,114083000.0,-12055000.0,-9175000.0,777000.0,-12832000.0,-11703000.0,MSP,2023,2844000.0,73574000.0,0.0,0.028970153814811044,1.0,0.5464135021097046,-15.514800514800514,-0.12279718855047367,-0.1056686798208322,,2.1422424293125926,PL,yahoo,5.0
102312000.0,62837000.0,3622000.0,75180000.0,18241000.0,13592000.0,1706000.0,17747000.0,-36379000.0,114132000.0,-4886000.0,-2322000.0,1638000.0,-6524000.0,-6355000.0,MSP,2024,15298000.0,84071000.0,2844000.0,0.14952302760184533,0.8884821545300039,0.18057546025796495,-2.982905982905983,-0.047755883962780514,-0.04281007955700417,1.6825105889586816,1.2063411279948537,PL,yahoo,5.0
85569000.0,54972000.0,331000.0,58364000.0,20278000.0,2039000.0,1609000.0,5588000.0,-34342000.0,169427000.0,3587000.0,5441000.0,885000.0,2702000.0,2037000.0,MSP,2025,3648000.0,65291000.0,15298000.0,0.04263226168355362,0.5589364035087719,0.09342341391322706,4.053107344632768,0.04191938669377929,0.02117135993672791,-1.4335430286875912,2.2894057732500412,PL,yahoo,5.0
,,,,,,0.0,,,,,,,,,MSW,2021,0.0,,,,,,,,,,,PL,yahoo,5.0
1038548000.0,832225000.0,205674000.0,755778000.0,76456000.0,140196000.0,,210273000.0,-320438000.0,1614337000.0,40194000.0,62392000.0,12861000.0,27333000.0,18011000.0,MSW,2022,140196000.0,962092000.0,0.0,0.13499231619530344,1.0,0.18347171103312504,3.125262421273618,0.038702111024237686,0.024898147041169223,,3.0705442166772774,PL,yahoo,5.0
1228504000.0,934346000.0,282089000.0,900423000.0,98225000.0,128412000.0,0.0,239972000.0,-295069000.0,1675340000.0,42096000.0,89184000.0,16460000.0,25636000.0,23449000.0,MSW,2023,128412000.0,1130279000.0,140196000.0,0.10452713218678979,1.0,0.12255777936621397,2.5574726609963547,0.034266066695753536,0.025126839925030144,-0.0877975986901447,2.969654305361601,PL,yahoo,5.0
1063469000.0,776599000.0,164278000.0,840252000.0,71026000.0,113710000.0,10425000.0,222749000.0,-325847000.0,1578631000.0,-11945000.0,72295000.0,20344000.0,-32289000.0,-26904000.0,MSW,2024,124135000.0,992443000.0,128412000.0,0.11672648662067253,0.9160188504450799,0.1611106051546841,-0.5871510027526543,-0.0112321092575336,-0.007566682777672553,-0.03387416176499514,1.8581580760615588,PL,yahoo,5.0
979033000.0,755086000.0,224369000.0,818529000.0,-32130000.0,30404000.0,75699000.0,205319000.0,-427093000.0,1309494000.0,-84445000.0,-3594000.0,26384000.0,-110829000.0,-102811000.0,MSW,2025,106103000.0,1011163000.0,124135000.0,0.10837530502036193,0.28655174688745844,0.22918892624154136,-3.200614008489994,-0.08625347664481177,-0.06448674067998784,-0.1569593626356074,0.7897722315309268,PL,yahoo,5.0
,,,,,,,,,,,,,,,MSZ,2021,,,,,,,,,,,,PL,yahoo,5.0
678126000.0,506199000.0,85701000.0,402150000.0,226892000.0,9481000.0,1030000.0,31250000.0,84488000.0,1172259000.0,58124000.0,70762000.0,2505000.0,55619000.0,31971000.0,MSZ,2022,10511000.0,451234000.0,,0.015500069308653554,0.90200742079726,0.23832175815812007,23.203193612774452,0.08571268466332216,0.04958289934221021,,5.766661590547853,PL,yahoo,5.0
711295000.0,442858000.0,116502000.0,357877000.0,286691000.0,8097000.0,0.0,35105000.0,150879000.0,1351442000.0,104935000.0,121462000.0,4133000.0,100802000.0,74470000.0,MSZ,2023,8097000.0,424604000.0,10511000.0,0.011383462557729212,1.0,0.4442175408426483,25.389547544156787,0.1475266942689039,0.07764669145993687,-0.26092870513724087,6.4255895265454255,PL,yahoo,5.0
869818000.0,476929000.0,135481000.0,406185000.0,312054000.0,10449000.0,354000.0,45862000.0,177432000.0,1010322000.0,86578000.0,105492000.0,7724000.0,78854000.0,61828000.0,MSZ,2024,10803000.0,557764000.0,8097000.0,0.012419839552642047,0.9672313246320466,0.8173544973544974,11.208959088555153,0.09953576495312813,0.08569347198219973,0.2883302506308727,5.704864071127693,PL,yahoo,5.0
1041396000.0,617829000.0,177916000.0,509692000.0,349786000.0,21142000.0,226000.0,53456000.0,224965000.0,1224460000.0,58600000.0,81718000.0,8128000.0,50472000.0,38052000.0,MSZ,2025,21368000.0,691610000.0,10803000.0,0.020518611556026717,0.9894234369150131,0.5052998041714588,7.209645669291339,0.05627062135825373,0.047857831207226045,0.6820706024728089,5.5445965376561075,PL,yahoo,5.0
,,,,,,,,,,,,,,,MTN,2021,,,,,,,,,,,,PL,yahoo,5.0
9449000.59,8855690.76,4346391.58,7186055.41,2262945.18,0.0,,0.0,-5759657.32,40400.0,-1012002.33,-660674.02,69.94,-1012072.27,-1012072.27,MTN,2022,0.0,7186055.41,,0.0,,inf,-14469.578638833285,-0.10710152045826044,-25.049562623762377,,2.03294133426417,PL,yahoo,5.0
7865259.14,7482309.19,1424805.95,6214994.32,1650264.82,0.0,,0.0,-6372337.68,401660.0,-605079.57,-394719.69,7600.79,-612680.36,-612680.36,MTN,2023,0.0,6214994.319999999,0.0,0.0,,inf,-79.6074579089805,-0.07693065914672456,-1.5064471692476222,,1.4276203610967753,PL,yahoo,5.0
8514817.09,7394428.86,4468.71,6714643.25,1800173.84,0.0,,0.0,-6222428.66,621732.6,150100.66,406682.92,191.64,149909.02,149909.02,MTN,2024,0.0,6714643.25,0.0,0.0,,inf,783.2428511792946,0.017628171975212683,0.24142317774554528,,1.7913529155070709,PL,yahoo,5.0
51386038.83,7588642.19,18621.57,7286032.08,44080814.53,1522435.96,,1522435.96,-6888254.97,81156.91,-603620.99,-331838.4,62205.32,-665826.31,-665826.31,MTN,2025,1522435.96,7305224.299999997,0.0,0.029627423998114782,1.0,0.08171814333655125,-9.703687562414276,-0.011746789667850333,-7.437702963308977,,9.108549712583123,PL,yahoo,5.0
,,,,,,,,,,,,,,,MVP,2021,,,,,,,,,,,,PL,yahoo,5.0
1377356000.0,977601000.0,132614000.0,310663000.0,655111000.0,19047000.0,306934000.0,415310000.0,89903000.0,588585000.0,119717000.0,127251000.0,8726000.0,110991000.0,89903000.0,MVP,2022,325981000.0,722245000.0,,0.236671564940364,0.05842978578506109,0.026768431288940152,13.719573687829476,0.08691797908456492,0.20339797990094888,,8.175734479759658,PL,yahoo,5.0
1461237000.0,1122338000.0,239537000.0,384813000.0,710388000.0,116748000.0,261734000.0,462454000.0,55277000.0,377511000.0,78605000.0,88180000.0,10046000.0,68559000.0,55277000.0,MVP,2023,378482000.0,750849000.0,325981000.0,0.25901479363032825,0.30846381069641354,0.028521015298177476,7.824507266573761,0.05379346403081772,0.2082190982514417,0.14932941814436163,8.039238643696256,PL,yahoo,5.0
1583544000.0,1281405000.0,187830000.0,396417000.0,697955000.0,69864000.0,378968000.0,530307000.0,31719000.0,461662000.0,57838000.0,68449000.0,18399000.0,39439000.0,31719000.0,MVP,2024,448832000.0,885589000.0,378482000.0,0.28343513031529277,0.15565735063453587,0.04447887984489565,3.143540409804881,0.03652440348989355,0.125282132815783,0.1704801373104381,8.054431732719072,PL,yahoo,5.0
1445797000.0,1173417000.0,239106000.0,167982000.0,731131000.0,20820000.0,456159000.0,551405000.0,58171000.0,547698000.0,99203000.0,110224000.0,24621000.0,74582000.0,58171000.0,MVP,2025,476979000.0,714666000.0,448832000.0,0.32990731063904544,0.04364972042794337,0.05318796168980494,4.029202713131067,0.06861475020352097,0.18112719053200851,0.06082381184753061,9.478396427296605,PL,yahoo,5.0
,,,,,,,,,,,,,,,MXC,2021,,,,,,,,,,,,PL,yahoo,5.0
92696000.0,81203000.0,5847000.0,34120000.0,58358000.0,21117000.0,0.0,22251000.0,23606000.0,142064000.0,-2896000.0,-1795000.0,1933000.0,-4829000.0,-4144000.0,MXC,2022,21117000.0,34338000.0,,0.22780918270475534,1.0,0.09153762371548989,-1.4981893429901707,-0.031241909035988606,-0.02038517851109359,,8.98675484838801,PL,yahoo,5.0
83974000.0,73592000.0,3316000.0,25290000.0,58891000.0,15560000.0,0.0,16227000.0,24221000.0,139414000.0,4069000.0,5165000.0,2786000.0,1283000.0,615000.0,MXC,2023,15560000.0,25083000.0,21117000.0,0.18529544859123062,1.0,0.1519208223137116,1.4605168700646087,0.04845547431347798,0.029186451862797138,-0.3053748845438591,10.754478843664618,PL,yahoo,5.0
78930000.0,68823000.0,2914000.0,24020000.0,55089000.0,12434000.0,0.0,12751000.0,20381000.0,112510000.0,616000.0,1420000.0,2010000.0,-1394000.0,-1140000.0,MXC,2024,12434000.0,23841000.0,15560000.0,0.157531990371215,1.0,0.1436022004715296,0.30646766169154227,0.007804383631065501,0.005475068882765976,-0.22426886290309866,10.294097334120188,PL,yahoo,5.0
73348000.0,63705000.0,4932000.0,19651000.0,53457000.0,8328000.0,0.0,8791000.0,18804000.0,102339000.0,275000.0,1095000.0,1479000.0,-1204000.0,-1577000.0,MXC,2025,8328000.0,19891000.0,12434000.0,0.11354092817800077,1.0,0.1424718235237453,0.18593644354293443,0.003749250149970006,0.002687147617232922,-0.40081132453447843,10.872865320227119,PL,yahoo,5.0
,,,,,,513354.44,,,,,,,,,MXP,2021,513354.44,,,,,,,,,,,PL,yahoo,5.0
12460516.34,2072347.11,678469.47,3688727.01,7505977.37,2513343.53,,2513343.53,398921.27,13928392.37,716519.56,996359.07,278581.29,437938.27,398921.27,MXP,2022,2513343.53,4954538.97,513354.44,0.2017046052844388,1.0,0.18408264898661164,2.5720304475580544,0.0575031997430052,0.051443091274718314,1.588402706577435,4.480544118244906,PL,yahoo,5.0
12766861.3,1931876.78,653267.38,3437542.28,8037109.38,2014659.18,0.0,2014659.18,278132.01,15471747.15,677585.78,1121904.73,282507.77,395078.01,278132.01,MXP,2023,2014659.18,4729751.920000001,2513343.53,0.15780379630191485,1.0,0.12478250924015018,2.398467766037019,0.05307379504467555,0.04379503965717278,-0.2211639107192891,4.688249894663471,PL,yahoo,5.0
12787950.61,1965029.01,745749.21,3470573.85,8350207.75,2000000.0,0.0,2000000.0,2798.37,15658364.85,279760.76,772986.2,256566.39,23194.37,2798.37,MXP,2024,2000000.0,4437742.859999999,2014659.18,0.15639722587261384,1.0,0.1278147800332082,1.0904029947180534,0.02187690338600706,0.017866537322382036,-0.007302859093469394,4.601123089422492,PL,yahoo,5.0
12653695.22,2324913.96,1134015.09,3350003.56,8635684.92,2000000.0,0.0,2000000.0,-390522.83,15095417.89,82532.61,562227.32,230225.26,-147692.65,-307712.65,MXP,2025,2000000.0,4018010.3000000007,2000000.0,0.15805659652991072,1.0,0.11511263000000001,0.3584863363820286,0.006522411719665238,0.005467394847987212,0.0,4.918492904122717,PL,yahoo,5.0
,,,,,,,,,,,,,,,MZA,2021,,,,,,,,,,,,PL,yahoo,5.0
50110000.0,23541000.0,3257000.0,13489000.0,29806000.0,600000.0,521000.0,3982000.0,9001000.0,40450000.0,4631000.0,8417000.0,240000.0,4391000.0,3280000.0,MZA,2022,1121000.0,20304000.0,,0.02237078427459589,0.5352363960749331,0.21409455842997324,19.295833333333334,0.09241668329674715,0.11448702101359703,,7.313930336121054,PL,yahoo,5.0
66254000.0,36369000.0,13542000.0,19550000.0,39966000.0,1100000.0,0.0,4337000.0,17753000.0,68421000.0,16547000.0,20872000.0,310000.0,16237000.0,13034000.0,MZA,2023,1100000.0,26288000.0,1121000.0,0.01660277115343979,1.0,0.2791535344439442,53.37741935483871,0.2497509584326984,0.24184095526227328,-0.018910964285698384,9.06348220110451,PL,yahoo,5.0
63662000.0,32578000.0,6671000.0,13382000.0,44101000.0,600000.0,0.0,3582000.0,21556000.0,46075000.0,5737000.0,10631000.0,252000.0,5485000.0,4338000.0,MZA,2024,600000.0,19561000.0,1100000.0,0.009424774590807703,1.0,0.2964705882352941,22.765873015873016,0.09011655304577298,0.12451437873033099,-0.6061358035703162,9.304722081854026,PL,yahoo,5.0
65544000.0,31611000.0,6575000.0,13063000.0,46573000.0,600000.0,0.0,2556000.0,23762000.0,42423000.0,3524000.0,9084000.0,229000.0,3295000.0,2628000.0,MZA,2025,600000.0,18971000.0,600000.0,0.009154155986818015,1.0,0.38166666666666665,15.388646288209607,0.053765409495911146,0.08306814699573345,0.0,9.227258112063907,PL,yahoo,5.0
6419166.88,4752191.61,4075956.4,1320722.29,4833405.27,13499.56,0.0,13499.56,-3899271.78,5385.6,-2368073.26,-2055134.63,4672.33,-2372745.59,-2372745.59,NCL,2021,13499.56,1585761.6100000003,,0.0021030081087407403,1.0,0.346109799134194,-506.82919656787936,-0.3689066360586656,-439.70463086749845,,5.497842887529833,PL,yahoo,5.0
3791150.42,2493044.35,912712.87,533208.99,1982252.48,2999.56,0.0,2999.56,-6750244.57,197244.8,-2855934.26,-2435385.57,0.14,-2855934.4,-2855934.4,NCL,2022,2999.56,1808897.94,13499.56,0.000791200471544466,1.0,1.697060206847396e-05,-20399530.428571425,-0.7533159974169529,-14.47913587582537,-1.5041914810758055,-3.0749822477361914,PL,yahoo,5.0
4588681.09,2837089.49,2032875.03,951793.19,3305361.24,0.0,0.0,0.0,-11866335.81,734317.46,-5116050.94,-3716057.62,40.3,-5116091.24,-5116091.24,NCL,2023,0.0,1283319.8499999996,2999.56,0.0,,0.02687060768912774,-126949.1548387097,-1.1149284161737203,-6.9670833374982,,-7.273040269992956,PL,yahoo,5.0
3230790.99,1412735.23,466171.79,1163299.18,140647.86,0.0,,0.0,-17335049.19,1414448.03,-5316594.12,-4367001.38,169622.09,-5486216.21,-5468713.38,NCL,2024,0.0,3090143.1300000004,0.0,0.0,,inf,-31.34376023783223,-1.645601382588974,-3.7587765737847576,,-24.74595229721212,PL,yahoo,5.0
,,,,,,,,,,,,,,,NEU,2021,,,,,,,,,,,,PL,yahoo,5.0
4759703000.0,3186060000.0,208415000.0,3487154000.0,882889000.0,196597000.0,5859000.0,378079000.0,642695000.0,11232186000.0,251980000.0,349897000.0,47846000.0,204134000.0,137238000.0,NEU,2022,202456000.0,3876814000.0,,0.04253542710543074,0.9710603785513889,0.23632789346821037,5.266479956527191,0.052940277996337166,0.022433745310129302,,3.8700947272552493,PL,yahoo,5.0
5175267000.0,3288778000.0,105036000.0,3765962000.0,990357000.0,184598000.0,3076000.0,369322000.0,657314000.0,11812636000.0,285137000.0,399743000.0,81348000.0,203789000.0,146269000.0,NEU,2023,187674000.0,4184910000.0,202456000.0,0.03626363625297014,0.983609876701088,0.41703022069566553,3.5051507105276096,0.055096094558986036,0.024138304100795115,-0.0758161639017274,3.677919562090199,PL,yahoo,5.0
5510182000.0,3565112000.0,109782000.0,3768618000.0,1139146000.0,261427000.0,391000.0,448575000.0,733078000.0,12611751000.0,297695000.0,417853000.0,70702000.0,226993000.0,154244000.0,NEU,2024,261818000.0,4371036000.0,187674000.0,0.0475153089317195,0.9985065961851363,0.31458624402659,4.210559814432407,0.054026346135209326,0.023604573226984896,0.3329431908022613,4.078133793354874,PL,yahoo,5.0
6242080000.0,4173475000.0,137916000.0,4686460000.0,1057530000.0,307410000.0,0.0,501813000.0,700176000.0,13643615000.0,265249000.0,392573000.0,60365000.0,204884000.0,155579000.0,NEU,2025,307410000.0,5184550000.0,261818000.0,0.049248007074564885,1.0,0.21209427505323,4.394085976973412,0.042493688001435416,0.019441255121901344,0.16053275559280067,3.5762966111279444,PL,yahoo,5.0
,,,,,,,,,,,,,,,NNG,2021,,,,,,,,,,,,PL,yahoo,5.0
19198782.0,2929690.0,2470927.0,1424006.0,7084070.0,,,139172.0,-30320012.0,139549.0,-782140.0,-719951.0,1365.0,-783505.0,-838592.0,NNG,2022,139172.0,12114712.0,,0.0072490015252009215,,0.009808007357801856,-572.996336996337,-0.04073904271635565,-5.60476965080366,,-1.0437168496292966,PL,yahoo,5.0
8631585.0,836124.0,537612.0,1490097.0,4476635.0,,,0.0,-38209832.0,2019.0,-7905669.0,-7870257.0,515.0,-7906184.0,-7889820.0,NNG,2023,0.0,4154950.0,139172.0,0.0,,0.007400913976949386,-15350.81359223301,-0.9159000345822929,-3915.6359583952453,,-16.701765211330503,PL,yahoo,5.0
19936073.0,9422294.0,7829210.0,799652.0,15199052.0,,,0.0,-43377495.0,2100.0,-5220841.0,-5185918.0,1090.0,-5221931.0,-5167663.0,NNG,2024,0.0,4737021.0,0.0,0.0,,inf,-4789.762385321101,-0.26187910728456903,-2486.114761904762,,0.6032598745570121,PL,yahoo,5.0
40552868.0,16176469.0,15456850.0,20570832.0,8690232.0,,,0.0,-52822567.0,0.0,-9576928.0,-9465460.0,14.0,-9576942.0,-9445072.0,NNG,2025,0.0,31862636.0,0.0,0.0,,inf,-684066.2857142857,-0.23615908004336464,-inf,,-3.007809310065125,PL,yahoo,5.0
,,,,,,,,,,,,,,,NOB,2021,,,,,,,,,,,,PL,yahoo,5.0
7741940.66,7285607.48,3974665.49,1102156.53,4547449.42,0.0,0.0,0.0,-3038685.45,5209543.46,1055816.12,1082378.49,29254.74,1026561.38,661745.84,NOB,2022,0.0,3194491.24,,0.0,,inf,36.09042910653111,0.13637615765450728,0.2026696059082306,,9.621054395480087,PL,yahoo,5.0
3815704.12,3357727.12,991926.29,905453.01,1917131.91,0.0,0.0,0.0,-5669002.96,1503477.09,-1608843.32,-1561859.47,42540.59,-1651383.91,-1442487.99,NOB,2023,0.0,1898572.2100000002,0.0,0.0,,inf,-37.81901755476358,-0.42163733596828257,-1.0700816997484146,,0.8494461021241748,PL,yahoo,5.0
3443890.57,730458.79,25375.48,640033.1,2697081.47,0.0,0.0,0.0,-4889053.4,273555.78,1177320.8,1198413.61,9018.24,1168302.56,1168302.56,NOB,2024,0.0,746809.0999999996,0.0,0.0,,inf,130.54884323326948,0.3418577844068954,4.303768686591085,,4.883579975628461,PL,yahoo,5.0
6070069.56,3145073.45,1699566.55,733888.09,5232163.47,0.0,0.0,0.0,-6965925.21,165353.89,-869948.16,-845834.61,38621.09,-908569.25,-908569.25,NOB,2025,0.0,837906.0899999999,0.0,0.0,,inf,-22.525209930636347,-0.14331765911427216,-5.261129085018804,,7.708122161148156,PL,yahoo,5.0
,,,,,,,,,,,,,,,NRS,2021,,,,,,,,,,,,PL,yahoo,5.0
322499.22,322499.22,136710.04,209976.67,112522.55,,,,-3992222.14,250.0,-337431.54,-337173.46,492.83,-337924.37,-337924.37,NRS,2022,,209976.66999999998,,,,,-684.6814114400503,-1.0463018794278014,-1349.72616,,-41.28522047142283,PL,yahoo,5.0
150361.8,150361.8,1289.03,415655.89,-265294.09,283498.3,,283498.3,-4529978.78,0.0,-517265.52,-517265.52,12491.12,-529756.64,-529756.64,NRS,2023,283498.3,415655.89,,1.8854409830156331,1.0,0.04406065221555121,-41.41065973267409,-3.440139184287499,-inf,,-130.32682496501562,PL,yahoo,5.0
160328.64,128147.08,0.0,610770.93,-450442.29,421760.06,,421760.06,-4715126.98,0.0,-144388.14,-135919.29,40760.06,-185148.2,-185148.2,NRS,2024,421760.06,610770.9299999999,283498.3,2.630597128498065,1.0,0.11558901620109827,-3.5423927246427023,-0.9005760917076325,-inf,0.3972304474579147,-119.19704908562997,PL,yahoo,5.0
93816.39,81960.07,15181.07,193512.4,-99696.01,0.0,,0.0,-4934380.7,0.0,-204651.73,-184326.49,8601.99,-213253.72,-213253.72,NRS,2025,0.0,193512.4,421760.06,0.0,,0.040790917945146346,-23.791207615912136,-2.1814070014844957,-inf,,-191.2136124158201,PL,yahoo,5.0
,,,,,,,,,,,,,,,NST,2021,,,,,,,,,,,,PL,yahoo,5.0
14161131.18,13169702.56,769961.26,5391555.59,3325730.12,0.0,0.0,259966.19,-24179932.74,1867048.04,-4647096.78,-4267064.45,306111.21,-4953207.99,-4953207.99,NST,2022,0.0,10835401.059999999,,0.0,,inf,-15.181073505932696,-0.32815858570416834,-2.489007610109486,,-0.5962039784512367,PL,yahoo,5.0
12673082.52,4611464.52,101246.3,5639351.58,5362438.3,0.0,784949.86,936476.69,-25981540.47,1548081.22,-6356770.06,-5802758.5,413364.49,-6770134.55,-6770134.55,NST,2023,784949.86,7310644.22,0.0,0.06193835310085238,0.0,1.0532252085502634,-15.378123215179901,-0.5015962020264664,-4.106225163044094,,-6.566050460978275,PL,yahoo,5.0
11209094.6,4102881.53,270644.48,7950324.92,3080549.15,939177.6,0.0,1056873.1,-24727880.28,969196.77,-5163818.86,-4117859.52,216269.69,-5380088.55,-5380088.55,NST,2024,939177.6,8128545.449999999,784949.86,0.08378710623068522,1.0,0.25087436401018753,-23.876757117467548,-0.4606811740173912,-5.327936513861886,0.17938475557323486,-8.89126316924233,PL,yahoo,5.0
