total_assets,current_assets,cash,current_liabilities,equity,st_debt,lt_debt,total_debt_reported,retained_earnings,revenue,ebit,ebitda,interest_expense,pretax_income,net_income,ticker,year
2199548000.0,31384000.0,17305000.0,184481000.0,1876864000.0,43000.0,120543000.0,120586000.0,2461793000.0,4694000.0,263877000.0,263877000.0,3777000.0,260100000.0,254071000.0,PASUR,2022
,,,,,,,,,,,,,,,PASUR,2021
2903070427000.0,767328314000.0,2549118000.0,838013212000.0,697130597000.0,,,10446835000.0,787111331000.0,1672206102000.0,48196292000.0,114875255000.0,5390738000.0,42805554000.0,38275365000.0,ENELDXCH,2025
2883375356000.0,669750787000.0,2697596000.0,775649811000.0,670847364000.0,,,2198030000.0,760828099000.0,1635173833000.0,-28157589000.0,26687296000.0,7421430000.0,-35579019000.0,-25485664000.0,ENELDXCH,2024
2385524692000.0,536336504000.0,2940695000.0,576000953000.0,699037793000.0,,,3232994000.0,788921244000.0,1504847651000.0,15299775000.0,66275820000.0,7283316000.0,8016459000.0,14002807000.0,ENELDXCH,2023
2021184795000.0,517448833000.0,1645018000.0,707079954000.0,684978987000.0,,,3233330000.0,778754348000.0,1380292907000.0,8645775000.0,56555797000.0,6731036000.0,1914739000.0,22126727000.0,ENELDXCH,2022
,,,,,0.0,0.0,,,,,,,,,ENELDXCH,2021
605518016000.0,97851780000.0,38892857000.0,42767251000.0,469156446000.0,5025688000.0,,8647630000.0,47797471000.0,150998239000.0,56586741000.0,73118900000.0,971969000.0,55614772000.0,31505303000.0,NUAM,2025
595646571000.0,100870182000.0,33589340000.0,51145888000.0,448120432000.0,11291535000.0,,16288089000.0,26860518000.0,144021648000.0,56897671000.0,73146522000.0,843453000.0,56054218000.0,32143002000.0,NUAM,2024
590021589000.0,79153773000.0,36123516000.0,31193417000.0,425868473000.0,1667377000.0,,6657024000.0,15484470000.0,21842306000.0,4151444000.0,8029304000.0,30556000.0,4120888000.0,2560627000.0,NUAM,2023
999000.0,999000.0,999000.0,0.0,999000.0,0.0,,0.0,0.0,,,,,,,NUAM,2022
386918404000.0,224020238000.0,28090756000.0,70853243000.0,255336940000.0,581930000.0,0.0,79357056000.0,205844207000.0,403758469000.0,39417537000.0,68615514000.0,5277338000.0,34140199000.0,27452465000.0,FORUS,2025
359285414000.0,212842554000.0,22858031000.0,67310194000.0,236524320000.0,2658834000.0,436572000.0,73495113000.0,189258956000.0,375982660000.0,45311166000.0,71620089000.0,4683016000.0,40628150000.0,30093199000.0,FORUS,2024
307698985000.0,193479933000.0,26726187000.0,58545233000.0,216297706000.0,1821088000.0,124539000.0,46400396000.0,171097656000.0,326554888000.0,40325048000.0,64180403000.0,3747837000.0,36577211000.0,28860103000.0,FORUS,2023
287620883000.0,191928135000.0,26850834000.0,59401329000.0,196722196000.0,17082613000.0,31489884000.0,48572497000.0,156946425000.0,315055264000.0,38583674000.0,68731200000.0,2609994000.0,35973680000.0,31542741000.0,FORUS,2022
,,,,,,,,,,,,,,,FORUS,2021
1685780873000.0,562632396000.0,107256375000.0,548450439000.0,949748386000.0,33775968000.0,1635103000.0,74187031000.0,76373502000.0,881585845000.0,-69119147000.0,71682408000.0,15543538000.0,-84662685000.0,-64426877000.0,CTC,2025
1752654288000.0,581688121000.0,13626454000.0,466074481000.0,1012639073000.0,6462577000.0,48404521000.0,86152100000.0,140800379000.0,924784274000.0,-57414840000.0,80231981000.0,16334452000.0,-73749292000.0,-63875759000.0,CTC,2024
1915484672000.0,623620353000.0,138774107000.0,553925933000.0,1078578248000.0,1642633000.0,44781880000.0,80060534000.0,204676138000.0,963194263000.0,-6235148000.0,158265006000.0,21318939000.0,-27554087000.0,-7565846000.0,CTC,2023
1845391477000.0,655796608000.0,154501405000.0,518266327000.0,1020089792000.0,19568736000.0,0.0,54268153000.0,213148086000.0,917562941000.0,82508320000.0,193798071000.0,28605382000.0,53902938000.0,50050388000.0,CTC,2022
,,,,,,,,,,,,,,,CTC,2021
5957698572000.0,1352438485000.0,236023630000.0,1165398697000.0,1254894740000.0,25970246000.0,1554669479000.0,2272528748000.0,568845519000.0,2954930278000.0,173096416000.0,747445621000.0,86748519000.0,86347897000.0,103170100000.0,ALMENDRAL,2025
6091141900000.0,1364082556000.0,89747310000.0,1407170514000.0,1186960358000.0,385960227000.0,1635384445000.0,2703355298000.0,504783490000.0,2703236728000.0,226379432000.0,774431077000.0,100379554000.0,125999878000.0,32858461000.0,ALMENDRAL,2024
5946741293000.0,1598685230000.0,533330369000.0,1352379305000.0,1086384833000.0,313012909000.0,1775420862000.0,2681316742000.0,490681850000.0,2473692310000.0,218339145000.0,722485335000.0,99046567000.0,119292578000.0,48421899000.0,ALMENDRAL,2023
5653410801000.0,1498217636000.0,199735925000.0,1139679302000.0,1022819491000.0,252060833000.0,1922247709000.0,2783399909000.0,474804100000.0,2540682904000.0,641854238000.0,1159879956000.0,101903257000.0,539950981000.0,243095208000.0,ALMENDRAL,2022
,,,,,,,,,,,,,,,ALMENDRAL,2021
1014798000.0,461496000.0,34791000.0,336818000.0,468151000.0,138744000.0,148150000.0,296056000.0,134394000.0,712814000.0,47786000.0,49368000.0,24529000.0,23257000.0,18115000.0,BLUMAR,2025
1034536000.0,503386000.0,60790000.0,260425000.0,461749000.0,61520000.0,245842000.0,314087000.0,126443000.0,617735000.0,53634000.0,55789000.0,25875000.0,27759000.0,17873000.0,BLUMAR,2024
927975000.0,393512000.0,35203000.0,167536000.0,446397000.0,18132000.0,261254000.0,284912000.0,111779000.0,674447000.0,39246000.0,41768000.0,21010000.0,18236000.0,13146000.0,BLUMAR,2023
911947000.0,407691000.0,32712000.0,299629000.0,441879000.0,140834000.0,118873000.0,263676000.0,106626000.0,659829000.0,101841000.0,106014000.0,15335000.0,86506000.0,63521000.0,BLUMAR,2022
,,,,,,,,,,,,,,,BLUMAR,2021
4117314052000.0,851085855000.0,28288013000.0,1201177461000.0,1466516505000.0,411975917000.0,791344318000.0,1216423844000.0,342940327000.0,2340591599000.0,82378808000.0,98669797000.0,65381932000.0,16996876000.0,11999920000.0,CGE,2025
4032630877000.0,698242580000.0,58863189000.0,1116674150000.0,1460256514000.0,340672902000.0,833705200000.0,1182744371000.0,334691725000.0,2666444095000.0,175080160000.0,189606114000.0,65089540000.0,109990620000.0,87697692000.0,CGE,2024
3971138990000.0,1059307853000.0,23420939000.0,1136292296000.0,1397738540000.0,171026926000.0,825603668000.0,1006653101000.0,273312360000.0,2081914793000.0,81232806000.0,81232806000.0,67579080000.0,13653726000.0,12089319000.0,CGE,2023
3767320733000.0,550328423000.0,32826815000.0,449090199000.0,1391896387000.0,48797728000.0,828164898000.0,888097370000.0,264853494000.0,2286048014000.0,36109993000.0,36109993000.0,34802820000.0,1307173000.0,38433181000.0,CGE,2022
,,,,,,,,,,,,,,,CGE,2021
458888000.0,323870000.0,10532000.0,106776000.0,224053000.0,1477000.0,101741000.0,104624000.0,59839000.0,385700000.0,43823000.0,43844000.0,8118000.0,35705000.0,25527000.0,SALMOCAM,2025
452439000.0,310098000.0,37962000.0,119043000.0,206711000.0,24472000.0,104895000.0,131046000.0,42942000.0,404504000.0,30784000.0,30804000.0,12509000.0,18275000.0,13918000.0,SALMOCAM,2024
471750000.0,329218000.0,24269000.0,139603000.0,194864000.0,27721000.0,119043000.0,149031000.0,30743000.0,353914000.0,1285000.0,1324000.0,9770000.0,-8485000.0,-5991000.0,SALMOCAM,2023
422576000.0,283976000.0,20791000.0,94403000.0,213052000.0,909000.0,94956000.0,96640000.0,48889000.0,372961000.0,67294000.0,67348000.0,6821000.0,60473000.0,44704000.0,SALMOCAM,2022
,,,,,,,,,,,,,,,SALMOCAM,2021
612004937000.0,436322734000.0,47756399000.0,290290791000.0,180691098000.0,101930474000.0,95717731000.0,224391428000.0,98450450000.0,622531820000.0,41565551000.0,42942200000.0,10835613000.0,30729938000.0,25349922000.0,EISA,2025
550656750000.0,349239991000.0,28011704000.0,313108255000.0,157891681000.0,138643257000.0,48047473000.0,199728677000.0,75681690000.0,538828295000.0,45099489000.0,46730356000.0,12890693000.0,32208796000.0,25121944000.0,EISA,2024
527000187000.0,361199052000.0,18741943000.0,322990668000.0,143034042000.0,161606917000.0,28558946000.0,199050723000.0,63120718000.0,568792649000.0,35163556000.0,36563415000.0,14583983000.0,20579573000.0,17757735000.0,EISA,2023
486050814000.0,321789229000.0,18229190000.0,282118420000.0,132882746000.0,132839209000.0,32355508000.0,178259285000.0,54267991000.0,542911018000.0,18277173000.0,19854357000.0,10327697000.0,7949476000.0,11351931000.0,EISA,2022
,,,,,,,,,,,,,,,EISA,2021
225468495000.0,70254536000.0,12412898000.0,54845957000.0,122293646000.0,29601820000.0,29871469000.0,61215344000.0,84238260000.0,236760151000.0,35898432000.0,37710021000.0,2541942000.0,33356490000.0,26088023000.0,OXIQUIM,2025
229447661000.0,78301024000.0,8421301000.0,63679946000.0,116786270000.0,27580131000.0,30117719000.0,59461136000.0,78184033000.0,235353682000.0,37763964000.0,39615645000.0,2375392000.0,35388572000.0,26317615000.0,OXIQUIM,2024
225327540000.0,72173954000.0,9568228000.0,54530324000.0,107595898000.0,22597198000.0,35908960000.0,60333569000.0,69386658000.0,214648545000.0,34362171000.0,36141969000.0,2754593000.0,31607578000.0,23896013000.0,OXIQUIM,2023
224213963000.0,79994205000.0,7264794000.0,54254703000.0,98830660000.0,20817020000.0,45916955000.0,68197970000.0,60497328000.0,264695337000.0,39831739000.0,41516256000.0,2439785000.0,37391954000.0,29060301000.0,OXIQUIM,2022
,,,,,,,,,,,,,,,OXIQUIM,2021
409107264000.0,111938962000.0,17658278000.0,94974614000.0,207269586000.0,18767472000.0,69495252000.0,99981549000.0,57067728000.0,272306002000.0,22913308000.0,32316678000.0,7445822000.0,15467486000.0,15659985000.0,INDISA,2025
272435941000.0,98835935000.0,10651346000.0,83346707000.0,109156351000.0,20591846000.0,72863983000.0,103959150000.0,46107380000.0,239071048000.0,15608384000.0,16527509000.0,7616844000.0,7991540000.0,7275926000.0,INDISA,2024
276574934000.0,99633557000.0,12762811000.0,88743225000.0,104019753000.0,28664138000.0,73243514000.0,115029916000.0,40970782000.0,218933889000.0,6024568000.0,7101384000.0,8605601000.0,-2581033000.0,144306000.0,INDISA,2023
272964718000.0,99252869000.0,14188761000.0,88356335000.0,101700988000.0,28148672000.0,70650950000.0,112819498000.0,38652017000.0,191288381000.0,17399083000.0,18438085000.0,4746712000.0,12652371000.0,13049880000.0,INDISA,2022
,,,,,,,,,,,,,,,INDISA,2021
863614000.0,473804000.0,31634000.0,227654000.0,375386000.0,26469000.0,154175000.0,197906000.0,64225000.0,854477000.0,85183000.0,85903000.0,14964000.0,70219000.0,41746000.0,CAMANCHACA,2025
852793000.0,446335000.0,55673000.0,203486000.0,350478000.0,48487000.0,165295000.0,231143000.0,40522000.0,812862000.0,53872000.0,54539000.0,18844000.0,35028000.0,21944000.0,CAMANCHACA,2024
888920000.0,462757000.0,44721000.0,215264000.0,379015000.0,55434000.0,184549000.0,261224000.0,25301000.0,761843000.0,35537000.0,36225000.0,14899000.0,20638000.0,5397000.0,CAMANCHACA,2023
824564000.0,411170000.0,37030000.0,159827000.0,381710000.0,15730000.0,165630000.0,200653000.0,32082000.0,722875000.0,90119000.0,92186000.0,10190000.0,79929000.0,38218000.0,CAMANCHACA,2022
,,,,,,,,,,,,,,,CAMANCHACA,2021
405409737000.0,123444295000.0,3373631000.0,134219210000.0,209136108000.0,40698771000.0,31075000000.0,95066456000.0,66211039000.0,380981208000.0,15581147000.0,19414552000.0,10546791000.0,5034356000.0,5645407000.0,POLPAICO,2025
391479088000.0,122626729000.0,3902313000.0,170858122000.0,125197451000.0,68647838000.0,62131548000.0,146688425000.0,61861611000.0,339908205000.0,8229973000.0,10956477000.0,12879047000.0,-4649074000.0,259031000.0,POLPAICO,2024
387489469000.0,128718529000.0,8221008000.0,126053414000.0,125042273000.0,36954274000.0,104162596000.0,158280309000.0,61680289000.0,341136086000.0,-4775533000.0,-1361866000.0,11800087000.0,-16575620000.0,-4722859000.0,POLPAICO,2023
378916633000.0,135389657000.0,17277354000.0,142415277000.0,131191165000.0,52277174000.0,75550067000.0,143077500000.0,69147948000.0,368391132000.0,4430237000.0,9337771000.0,9013013000.0,-4582776000.0,3921143000.0,POLPAICO,2022
,,,,,,,,,,,,,,,POLPAICO,2021
1562135000.0,404313000.0,104077000.0,385617000.0,459850000.0,143026000.0,451218000.0,726054000.0,285279000.0,1101203000.0,131752000.0,142129000.0,47452000.0,84300000.0,49328000.0,NAVIERA,2025
1496333000.0,353927000.0,82253000.0,408015000.0,409793000.0,187802000.0,424987000.0,726926000.0,261188000.0,969466000.0,114341000.0,120123000.0,43662000.0,70679000.0,38418000.0,NAVIERA,2024
1291821000.0,318456000.0,66122000.0,330296000.0,403535000.0,132578000.0,388855000.0,576015000.0,245445000.0,902395000.0,93155000.0,96960000.0,39974000.0,53181000.0,29507000.0,NAVIERA,2023
1287077000.0,341005000.0,100766000.0,289002000.0,403403000.0,86458000.0,430709000.0,567460000.0,253547000.0,962199000.0,109176000.0,113945000.0,29249000.0,79927000.0,54961000.0,NAVIERA,2022
,,,,,,,,,,,,,,,NAVIERA,2021
449937000.0,81883000.0,2843000.0,63180000.0,145970000.0,16176000.0,185357000.0,202049000.0,84502000.0,175564000.0,26316000.0,26316000.0,9802000.0,16514000.0,11464000.0,VENTANAS,2025
432719000.0,111815000.0,1231000.0,131088000.0,135795000.0,73397000.0,110650000.0,185145000.0,78644000.0,151993000.0,19365000.0,19365000.0,9351000.0,10014000.0,6361000.0,VENTANAS,2024
392643000.0,110818000.0,7794000.0,100742000.0,139986000.0,51512000.0,86661000.0,139571000.0,76601000.0,155700000.0,38878000.0,38878000.0,8142000.0,30736000.0,21597000.0,VENTANAS,2023
345346000.0,92904000.0,21516000.0,74695000.0,129610000.0,27338000.0,81010000.0,110296000.0,64745000.0,164311000.0,30608000.0,30608000.0,5052000.0,25556000.0,16623000.0,VENTANAS,2022
,,,,,,,,,,,,,,,VENTANAS,2021
1468863816000.0,861411112000.0,101139989000.0,508778060000.0,578301889000.0,81511048000.0,259538628000.0,401356207000.0,323740515000.0,1444304839000.0,73547952000.0,80474147000.0,49133789000.0,24414163000.0,16969016000.0,SONDA,2025
1508284142000.0,829956840000.0,143982054000.0,530467949000.0,580767680000.0,79524717000.0,253872856000.0,404062842000.0,320205731000.0,1407122354000.0,97837013000.0,103465587000.0,45346451000.0,52490562000.0,31900746000.0,SONDA,2024
1442448977000.0,799915328000.0,134135348000.0,533911514000.0,574932243000.0,113889512000.0,211037419000.0,366942593000.0,298461125000.0,1300157592000.0,85954554000.0,91019064000.0,31310620000.0,54643934000.0,38150872000.0,SONDA,2023
1125038892000.0,593276552000.0,147797309000.0,328840163000.0,519903994000.0,85916409000.0,201045019000.0,325720699000.0,279385689000.0,1068112142000.0,78717803000.0,82154010000.0,24008800000.0,54709003000.0,35501640000.0,SONDA,2022
,,,,,,,,,,,,,,,SONDA,2021
1068888896000.0,138394847000.0,14031775000.0,203653335000.0,478128974000.0,73787204000.0,161861594000.0,287105754000.0,248211753000.0,619268558000.0,39810997000.0,45809857000.0,18860130000.0,20950867000.0,17977388000.0,GASCO,2025
1028362975000.0,153734854000.0,38551692000.0,170390719000.0,468625856000.0,37329423000.0,163904987000.0,253622407000.0,231219019000.0,582270340000.0,50059556000.0,55570943000.0,12477556000.0,37582000000.0,21927832000.0,GASCO,2024
878539623000.0,153483583000.0,35452049000.0,132702528000.0,398441997000.0,19052454000.0,147056410000.0,209669747000.0,213372540000.0,500956305000.0,36714946000.0,41536294000.0,14382698000.0,22332248000.0,17709580000.0,GASCO,2023
826345264000.0,149223459000.0,42011726000.0,115010077000.0,364750076000.0,21749774000.0,153513924000.0,221232290000.0,196923639000.0,533831796000.0,26118000000.0,30237707000.0,13435940000.0,12682060000.0,12985403000.0,GASCO,2022
,,,,,,,,,,,,,,,GASCO,2021
6841001000.0,1193707000.0,313447000.0,1057662000.0,878503000.0,560722000.0,1257491000.0,1879845000.0,788606000.0,1930009000.0,23369000.0,27894000.0,115221000.0,-91852000.0,-43586000.0,INVERCAP,2025
7099136000.0,1293160000.0,395317000.0,1188385000.0,921757000.0,572580000.0,1171861000.0,1817962000.0,837744000.0,1801317000.0,144316000.0,147999000.0,111876000.0,32440000.0,-199435000.0,INVERCAP,2024
7791439000.0,2022402000.0,503644000.0,1411882000.0,1129790000.0,660289000.0,1106445000.0,1836118000.0,1037179000.0,2400605000.0,635736000.0,638677000.0,95122000.0,540614000.0,-10355000.0,INVERCAP,2023
7365014000.0,1686796000.0,272291000.0,1477640000.0,1158248000.0,449775000.0,594781000.0,1115891000.0,1063839000.0,3005951000.0,540454000.0,545367000.0,65390000.0,475064000.0,86761000.0,INVERCAP,2022
,,,,,,,,,,,,,,,INVERCAP,2021
370145448000.0,204033269000.0,46985568000.0,120765066000.0,150968562000.0,70666986000.0,15624182000.0,167852435000.0,35101931000.0,269267422000.0,33155369000.0,53182045000.0,7437425000.0,25717944000.0,20025819000.0,TRICOT,2025
346832064000.0,187909773000.0,47451032000.0,109921799000.0,142417410000.0,65878909000.0,15231828000.0,157220062000.0,26546511000.0,237862645000.0,28364637000.0,47454125000.0,6850335000.0,21514302000.0,17300358000.0,TRICOT,2024
327385840000.0,165196095000.0,34858827000.0,93872973000.0,135256891000.0,56585332000.0,12778115000.0,149706854000.0,18303271000.0,215953128000.0,18187160000.0,37010456000.0,6129134000.0,12058026000.0,10684874000.0,TRICOT,2023
321995667000.0,161682686000.0,30622873000.0,85472756000.0,130795928000.0,45458839000.0,18683858000.0,146324653000.0,11892346000.0,209421945000.0,14636765000.0,31011753000.0,4819290000.0,9817475000.0,11825321000.0,TRICOT,2022
,,,,,,,,,,,,,,,TRICOT,2021
422714231000.0,79672205000.0,24533961000.0,22894918000.0,296041309000.0,189205000.0,78426659000.0,81433246000.0,282348334000.0,141008922000.0,19727677000.0,19727677000.0,1647148000.0,18080529000.0,17339176000.0,VOLCAN,2025
416254462000.0,78863788000.0,22135118000.0,24068195000.0,290935854000.0,182251000.0,75601326000.0,78425130000.0,274856781000.0,138115249000.0,21620611000.0,21620611000.0,1573066000.0,20047545000.0,19174587000.0,VOLCAN,2024
387156359000.0,80836908000.0,24901551000.0,24534274000.0,264396917000.0,173893000.0,72176394000.0,74901259000.0,262489357000.0,151263829000.0,22618671000.0,22618671000.0,1546200000.0,21072471000.0,18984044000.0,VOLCAN,2023
374657561000.0,86454169000.0,11893091000.0,30795301000.0,249361155000.0,165326000.0,68675368000.0,71631906000.0,249792954000.0,175743425000.0,39133676000.0,39133676000.0,676630000.0,38457046000.0,33274697000.0,VOLCAN,2022
,,,,,,,,,,,,,,,VOLCAN,2021
624955795000.0,335497608000.0,15325881000.0,144642594000.0,287322489000.0,41099405000.0,156072323000.0,205887740000.0,184200694000.0,633499552000.0,30735151000.0,30735151000.0,11479795000.0,19255356000.0,21612277000.0,WATTS,2025
628738705000.0,329721780000.0,11979580000.0,146220352000.0,286792576000.0,41543843000.0,157608342000.0,207825302000.0,174093411000.0,610353922000.0,33390167000.0,33390167000.0,8998943000.0,24391224000.0,25236385000.0,WATTS,2024
580867179000.0,297349633000.0,8283219000.0,126211637000.0,262164001000.0,29604691000.0,151683611000.0,191250803000.0,165857327000.0,596818415000.0,29467502000.0,29467502000.0,9995085000.0,19472417000.0,21456889000.0,WATTS,2023
593408934000.0,312857700000.0,8161266000.0,128424665000.0,250763375000.0,35904259000.0,169496917000.0,216216201000.0,158873565000.0,603695397000.0,18544409000.0,18544409000.0,10818108000.0,7726301000.0,10425983000.0,WATTS,2022
,,,,,,,,,,,,,,,WATTS,2021
86394275000.0,34602085000.0,1777428000.0,34012271000.0,28951906000.0,5382431000.0,5206082000.0,20230387000.0,6405878000.0,112682649000.0,8729959000.0,9244374000.0,2253173000.0,6476786000.0,4074324000.0,SCHWAGER,2025
67142296000.0,25520020000.0,849713000.0,22326043000.0,26055954000.0,2648727000.0,2910065000.0,12352040000.0,3501931000.0,94110930000.0,7940518000.0,8268647000.0,1544554000.0,6395964000.0,2715253000.0,SCHWAGER,2024
57944544000.0,28115990000.0,4238655000.0,18036261000.0,24338447000.0,3079976000.0,4322315000.0,9338087000.0,1754489000.0,81280482000.0,7026245000.0,7318383000.0,2091119000.0,4935126000.0,2069591000.0,SCHWAGER,2023
50010443000.0,20952405000.0,475826000.0,16993760000.0,20741218000.0,3543546000.0,3819539000.0,8998724000.0,-7101686000.0,69911676000.0,4622695000.0,4882557000.0,2007134000.0,2615561000.0,1685883000.0,SCHWAGER,2022
,,,,,,,,,,,,,,,SCHWAGER,2021
313142575000.0,131726415000.0,43908375000.0,123267468000.0,96920315000.0,26082040000.0,74525764000.0,101652472000.0,55832880000.0,290119352000.0,27587839000.0,27587839000.0,3688572000.0,23899267000.0,18688634000.0,INGEVEC,2025
252562627000.0,124056380000.0,20637574000.0,127930264000.0,83549083000.0,53265549000.0,27412542000.0,81914995000.0,42737442000.0,242801163000.0,19933747000.0,19933747000.0,3520577000.0,16413170000.0,12249523000.0,INGEVEC,2024
246472020000.0,122159889000.0,20429498000.0,113721580000.0,75138599000.0,26828781000.0,55126120000.0,83602588000.0,35678311000.0,279767511000.0,15124187000.0,15124187000.0,3784653000.0,11339534000.0,10430824000.0,INGEVEC,2023
222090166000.0,97928290000.0,22189413000.0,96517147000.0,67545354000.0,24396012000.0,57786252000.0,82918469000.0,28660823000.0,272244586000.0,12925817000.0,12925817000.0,3251268000.0,9674549000.0,10062271000.0,INGEVEC,2022
,,,,,,,,,,,,,,,INGEVEC,2021
378240916000.0,80145167000.0,7204380000.0,107582324000.0,198573745000.0,40504525000.0,32634308000.0,92585349000.0,5789079000.0,262185897000.0,15691093000.0,15691093000.0,7099601000.0,8591492000.0,17652233000.0,MELON,2025
371722365000.0,80802536000.0,4600011000.0,104887614000.0,183386696000.0,41908621000.0,47998979000.0,103438400000.0,-9382120000.0,249794366000.0,-9879007000.0,-9879007000.0,8872627000.0,-18751634000.0,-12742756000.0,MELON,2024
376708285000.0,84337510000.0,3526088000.0,123447157000.0,196154546000.0,58029116000.0,32710133000.0,104255211000.0,3360636000.0,241821549000.0,8116367000.0,8116367000.0,9580490000.0,-1464123000.0,485815000.0,MELON,2023
385943506000.0,83847234000.0,6247552000.0,80811143000.0,195836860000.0,20944022000.0,80441523000.0,117659747000.0,3020566000.0,244967827000.0,-12975349000.0,-12975349000.0,5564441000.0,-18539790000.0,-9652074000.0,MELON,2022
,,,,,,,,,,,,,,,MELON,2021
386484903000.0,162661892000.0,51200827000.0,78040522000.0,220207885000.0,20142376000.0,24142967000.0,69005494000.0,207388321000.0,341001290000.0,39479346000.0,39479346000.0,4129560000.0,35349786000.0,19454262000.0,DUNCANFOX,2025
380153128000.0,157246747000.0,47645402000.0,72537043000.0,214109186000.0,18541645000.0,28931944000.0,72155764000.0,194255219000.0,346741507000.0,39320311000.0,39320311000.0,4455676000.0,34864635000.0,20920014000.0,DUNCANFOX,2024
328343135000.0,123849543000.0,25346541000.0,59321337000.0,188635896000.0,9651119000.0,23783810000.0,58299833000.0,179611205000.0,300295559000.0,28264461000.0,28264461000.0,2810907000.0,25453554000.0,15972471000.0,DUNCANFOX,2023
319221359000.0,121663958000.0,37384386000.0,60264600000.0,176307106000.0,5076352000.0,27372517000.0,59494536000.0,168430734000.0,259577183000.0,27029877000.0,27029877000.0,3019478000.0,24010399000.0,18908724000.0,DUNCANFOX,2022
,,,,,,,,,,,,,,,DUNCANFOX,2021
768256793000.0,294185696000.0,4068588000.0,198600082000.0,328715809000.0,139079949000.0,136625115000.0,278191006000.0,255462307000.0,385373670000.0,-658397000.0,-658397000.0,14918314000.0,-15576711000.0,-5379620000.0,CRISTALES,2025
801845889000.0,298359328000.0,4259786000.0,219018812000.0,346980813000.0,148671208000.0,125838564000.0,277360330000.0,260842316000.0,394488938000.0,24517740000.0,24517740000.0,18972060000.0,5545680000.0,1425772000.0,CRISTALES,2024
832929536000.0,330827735000.0,2915437000.0,182174587000.0,311388373000.0,102884822000.0,236479916000.0,342333680000.0,260111180000.0,357355586000.0,10052282000.0,10052282000.0,19184178000.0,-9131896000.0,-7854673000.0,CRISTALES,2023
874972172000.0,355488261000.0,9884019000.0,203964487000.0,333307070000.0,76001278000.0,226569931000.0,305764710000.0,268123689000.0,388647191000.0,27757292000.0,27757292000.0,12079646000.0,15677646000.0,18008998000.0,CRISTALES,2022
,,,,,,,,,,,,,,,CRISTALES,2021
339495784000.0,142983451000.0,5232974000.0,163493715000.0,102932296000.0,101741952000.0,7764086000.0,110855103000.0,61742685000.0,122167849000.0,1363155000.0,1363155000.0,3955442000.0,-2592287000.0,2641060000.0,MOLLER,2025
367778610000.0,200375513000.0,8479907000.0,187832187000.0,93164504000.0,133890042000.0,3745897000.0,139239512000.0,59800732000.0,130363503000.0,-416071000.0,-416071000.0,6279643000.0,-6695714000.0,2441437000.0,MOLLER,2024
429550918000.0,265584811000.0,4245223000.0,260696217000.0,83486909000.0,198346520000.0,2588059000.0,202746909000.0,57376834000.0,155510673000.0,14058371000.0,14058371000.0,10055326000.0,4003045000.0,959714000.0,MOLLER,2023
434626474000.0,275918900000.0,4141886000.0,258295517000.0,82815109000.0,207314499000.0,17562600000.0,226902197000.0,56705034000.0,82285262000.0,2359326000.0,2359326000.0,6249712000.0,-3890386000.0,-2044789000.0,MOLLER,2022
,,,,,,,,,,,,,,,MOLLER,2021
678785000.0,393227000.0,13863000.0,282064000.0,281098000.0,107518000.0,83257000.0,218668000.0,43655000.0,519022000.0,-19830000.0,-9326000.0,15723000.0,-35553000.0,-44849000.0,IANSA,2025
670084000.0,366677000.0,21090000.0,207502000.0,329319000.0,50494000.0,110048000.0,181714000.0,88504000.0,564863000.0,19140000.0,28990000.0,15815000.0,3325000.0,2221000.0,IANSA,2024
670922000.0,376846000.0,33801000.0,180894000.0,328983000.0,37638000.0,137816000.0,198378000.0,86949000.0,580168000.0,28989000.0,37679000.0,16185000.0,12804000.0,11335000.0,IANSA,2023
692990000.0,409329000.0,48699000.0,209385000.0,323207000.0,54549000.0,143986000.0,214136000.0,79014000.0,552326000.0,9582000.0,18565000.0,10193000.0,-611000.0,503000.0,IANSA,2022
,,,,,,,,,,,,,,,IANSA,2021
115076524000.0,22495406000.0,477266000.0,45401707000.0,46961692000.0,30721327000.0,2200000000.0,33140809000.0,33056547000.0,64057975000.0,17822351000.0,17822351000.0,2221869000.0,15600482000.0,11458097000.0,EDELMAG,2025
108786571000.0,18985046000.0,664872000.0,47004459000.0,41302394000.0,33933661000.0,3194060000.0,37446525000.0,27419622000.0,54436753000.0,13648822000.0,13648822000.0,2807873000.0,10840949000.0,8066461000.0,EDELMAG,2024
95694580000.0,20867186000.0,972299000.0,42476661000.0,39862360000.0,31530300000.0,0.0,31881194000.0,25893803000.0,55309387000.0,14128622000.0,14128622000.0,2781156000.0,11347466000.0,5519914000.0,EDELMAG,2023
77390694000.0,12974141000.0,1103404000.0,13068167000.0,38284903000.0,4353914000.0,15378912000.0,20149365000.0,24272111000.0,46307878000.0,10708900000.0,10708900000.0,1279836000.0,9429064000.0,7154348000.0,EDELMAG,2022
,,,,,,,,,,,,,,,EDELMAG,2021
376190279000.0,181225288000.0,18709861000.0,106067250000.0,93795161000.0,39646358000.0,58125757000.0,228987388000.0,-4640848000.0,317235492000.0,261771000.0,261771000.0,13648344000.0,-13386573000.0,-11783047000.0,HITES,2025
363150811000.0,176154264000.0,24424423000.0,98769996000.0,86630571000.0,16749320000.0,64715029000.0,207555823000.0,7142199000.0,319079751000.0,-28030782000.0,-28030782000.0,12270481000.0,-40301263000.0,-34425254000.0,HITES,2024
